mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,awards,num_awards,country
4QgObEwqp2QMBeQrVmY6pk,,Soyuz 11,Soyuz,"This mission was simultaneously a great achievement and a horrible failure. Soyuz 11's prime crew was replaced by the backup crew four days before launch after medical tests showed a member of the prime crew might have tuberculosis. After the backup crew arrived in orbit, they performed the first successful docking to the world's first space station, Salyut 1. The crew became the first and only people to enter, live, and work aboard Salyut 1. After a three-week stay on the station, Soyuz 11 undocked and deorbited to come home after 23 days, a record at the time. As the Soyuz is three separate craft and only the Descent Module safely reenters, it separated via pyrotechnics shortly after the deorbit burn. When this happened on Soyuz 11, a ventilation valve on the top of the Descent Module was shaken open at 168 km instead of inside Earth's atmosphere just before landing. Soyuz 11's oxygen gradually leaked out. As the Soyuz program did not use pressure suits at the time, the crew suffocated to death before reentry. Georgy Dobrovolsky, Vladislav Volkov, and Viktor Patsayev are the only people to date to die in space. Soyuz 11 remains the second and most-recent fatal Russian in-flight space accident.",NSZm43AoLYq0PEOXpg91AU,,,1971-06-06,,51,Vladislav Volkov,male,False,134.0,0.0,Human,human,41341.0,0.0,"['Memorial', 'Crossed Kármán Line']",2.0,USSR
4QgObEwqp2QMBeQrVmY6pk,,Soyuz 11,Soyuz,"This mission was simultaneously a great achievement and a horrible failure. Soyuz 11's prime crew was replaced by the backup crew four days before launch after medical tests showed a member of the prime crew might have tuberculosis. After the backup crew arrived in orbit, they performed the first successful docking to the world's first space station, Salyut 1. The crew became the first and only people to enter, live, and work aboard Salyut 1. After a three-week stay on the station, Soyuz 11 undocked and deorbited to come home after 23 days, a record at the time. As the Soyuz is three separate craft and only the Descent Module safely reenters, it separated via pyrotechnics shortly after the deorbit burn. When this happened on Soyuz 11, a ventilation valve on the top of the Descent Module was shaken open at 168 km instead of inside Earth's atmosphere just before landing. Soyuz 11's oxygen gradually leaked out. As the Soyuz program did not use pressure suits at the time, the crew suffocated to death before reentry. Georgy Dobrovolsky, Vladislav Volkov, and Viktor Patsayev are the only people to date to die in space. Soyuz 11 remains the second and most-recent fatal Russian in-flight space accident.",NSZm43AoLYq0PEOXpg8okU,,,1971-06-06,,61,Viktor Patsayev,male,False,148.0,0.0,Human,human,34221.0,0.0,"['Memorial', 'Crossed Kármán Line']",2.0,USSR
4QgObEwqp2QMBeQrVmY7AP,,Apollo 15,Apollo,"Apollo 15 was the fourth human lunar landing, the first science-focused mission, the first to have a crew stay on the Moon's surface for 3 days, and the first to bring a Moon car along. Across 18 hours of moonwalking, Scott and Irwin drove the Moon car 27.9 km. Just before leaving lunar orbit, the crew deployed a small satellite to study the plasma, particle,  and magnetic field environment.",gJ17JRX4XCdSoJR41whHlk,,,1971-07-26,,31,David R. Scott,male,False,106.0,5.0,Human,human,32814.0,73553.0,"['Moonwalker', 'Crossed Kármán Line']",2.0,
4QgObEwqp2QMBeQrVmY7AP,,Apollo 15,Apollo,"Apollo 15 was the fourth human lunar landing, the first science-focused mission, the first to have a crew stay on the Moon's surface for 3 days, and the first to bring a Moon car along. Across 18 hours of moonwalking, Scott and Irwin drove the Moon car 27.9 km. Just before leaving lunar orbit, the crew deployed a small satellite to study the plasma, particle,  and magnetic field environment.",NSZm43AoLYq0PEOXpg98OU,,,1971-07-26,,62,Alfred M. Worden,male,False,149.0,1.0,Human,human,17712.0,2347.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmY7AP,,Apollo 15,Apollo,"Apollo 15 was the fourth human lunar landing, the first science-focused mission, the first to have a crew stay on the Moon's surface for 3 days, and the first to bring a Moon car along. Across 18 hours of moonwalking, Scott and Irwin drove the Moon car 27.9 km. Just before leaving lunar orbit, the crew deployed a small satellite to study the plasma, particle,  and magnetic field environment.",IquDVsJ9I205j7YqxREOxX,,,1971-07-26,,63,James B. Irwin,male,False,150.0,4.0,Human,human,17712.0,69293.0,"['Moonwalker', 'Crossed Kármán Line']",2.0,
4QgObEwqp2QMBeQrVmY7Y1,,Apollo 17,Apollo,"""We leave as we came and, God willing, as we shall return, with peace and hope for all mankind."" - Gene Cernan, as he became the last person to leave the Moon's surface on December 14th, 1972. Apollo 17 was the sixth and final human lunar landing to date, it marks the last time humans left Low Earth Orbit, and was the only time a scientist, Harrison Schmitt, traveled to the Moon. It was the only lunar mission to carry mice. The flight set several records including longest human lunar mission and most time spent on the Moon by a human flight. It was the first night launch of humans for the U.S. and was visible as far away as 800 km. It marked the last human flight of the Saturn V rocket, which retired a few months later with the launch of Skylab into Earth orbit. Apollo 17 was the last time the Apollo human spacecraft and Saturn V rocket were used for their lunar purposes. Humans have never returned to the Moon since this mission.",O9I27fZboumean9j8WiBGB,,,1972-12-07,,32,Eugene A. Cernan,male,False,107.0,4.0,Human,human,33975.0,87057.0,"['Moonwalker', 'Crossed Kármán Line']",2.0,
4QgObEwqp2QMBeQrVmY7Y1,,Apollo 17,Apollo,"""We leave as we came and, God willing, as we shall return, with peace and hope for all mankind."" - Gene Cernan, as he became the last person to leave the Moon's surface on December 14th, 1972. Apollo 17 was the sixth and final human lunar landing to date, it marks the last time humans left Low Earth Orbit, and was the only time a scientist, Harrison Schmitt, traveled to the Moon. It was the only lunar mission to carry mice. The flight set several records including longest human lunar mission and most time spent on the Moon by a human flight. It was the first night launch of humans for the U.S. and was visible as far away as 800 km. It marked the last human flight of the Saturn V rocket, which retired a few months later with the launch of Skylab into Earth orbit. Apollo 17 was the last time the Apollo human spacecraft and Saturn V rocket were used for their lunar purposes. Humans have never returned to the Moon since this mission.",NSZm43AoLYq0PEOXpgAMCz,,,1972-12-07,,66,Ronald E. Evans Jr.,male,False,154.0,1.0,Human,human,11475.0,3944.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmY7Y1,,Apollo 17,Apollo,"""We leave as we came and, God willing, as we shall return, with peace and hope for all mankind."" - Gene Cernan, as he became the last person to leave the Moon's surface on December 14th, 1972. Apollo 17 was the sixth and final human lunar landing to date, it marks the last time humans left Low Earth Orbit, and was the only time a scientist, Harrison Schmitt, traveled to the Moon. It was the only lunar mission to carry mice. The flight set several records including longest human lunar mission and most time spent on the Moon by a human flight. It was the first night launch of humans for the U.S. and was visible as far away as 800 km. It marked the last human flight of the Saturn V rocket, which retired a few months later with the launch of Skylab into Earth orbit. Apollo 17 was the last time the Apollo human spacecraft and Saturn V rocket were used for their lunar purposes. Humans have never returned to the Moon since this mission.",NSZm43AoLYq0PEOXpg9foU,,,1972-12-07,,67,Harrison H. Schmitt,male,False,155.0,4.0,Human,human,18112.0,83381.0,"['Moonwalker', 'Crossed Kármán Line']",2.0,
4QgObEwqp2QMBeQrVmY84U,,Skylab 2,Skylab,"Skylab 2 was a mission beset with issues from the beginning. The Skylab station suffered serious launch damage when one of its solar panels and its heat/debris shield ripped off during the climb to orbit. As a result, Skylab 2 (which was to carry the first crew to the station) was delayed two weeks while engineers quickly designed fixes and made emergency repair equipment. After reaching Skylab, the crew performed a stand-up spacewalk and used a 10-foot pole to try to free the remaining stuck solar panel. This failed, and the crew proceeded to dock, a process that took nine attempts to accomplish. Once in the station the crew had to perform a second spacewalk to free the stuck solar panel and ensure good power for the two Skylab crew missions to follow. Over their 28-day mission (a world record at the time), the Skylab 2 crew performed 392 hours of experiments and collected more than 29,000 images of the Sun from the Apollo Telescope Mount. Upon landing, they became the first space station crew to safely return to Earth after the first-ever station crew from the Soviet Union were killed during the Soyuz 11 mission.",NSZm43AoLYq0PEOXpg9Haz,,,1973-05-25,,25,Charles Conrad Jr.,male,False,98.0,4.0,Human,human,70778.0,45978.0,"['Moonwalker', 'Crossed Kármán Line', 'Space Resident']",3.0,
4QgObEwqp2QMBeQrVmY84U,,Skylab 2,Skylab,"Skylab 2 was a mission beset with issues from the beginning. The Skylab station suffered serious launch damage when one of its solar panels and its heat/debris shield ripped off during the climb to orbit. As a result, Skylab 2 (which was to carry the first crew to the station) was delayed two weeks while engineers quickly designed fixes and made emergency repair equipment. After reaching Skylab, the crew performed a stand-up spacewalk and used a 10-foot pole to try to free the remaining stuck solar panel. This failed, and the crew proceeded to dock, a process that took nine attempts to accomplish. Once in the station the crew had to perform a second spacewalk to free the stuck solar panel and ensure good power for the two Skylab crew missions to follow. Over their 28-day mission (a world record at the time), the Skylab 2 crew performed 392 hours of experiments and collected more than 29,000 images of the Sun from the Apollo Telescope Mount. Upon landing, they became the first space station crew to safely return to Earth after the first-ever station crew from the Soviet Union were killed during the Soyuz 11 mission.",NSZm43AoLYq0PEOXpg9uiU,,,1973-05-25,,68,Joseph P. Kerwin,male,False,162.0,1.0,Human,human,40370.0,12300.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmY84U,,Skylab 2,Skylab,"Skylab 2 was a mission beset with issues from the beginning. The Skylab station suffered serious launch damage when one of its solar panels and its heat/debris shield ripped off during the climb to orbit. As a result, Skylab 2 (which was to carry the first crew to the station) was delayed two weeks while engineers quickly designed fixes and made emergency repair equipment. After reaching Skylab, the crew performed a stand-up spacewalk and used a 10-foot pole to try to free the remaining stuck solar panel. This failed, and the crew proceeded to dock, a process that took nine attempts to accomplish. Once in the station the crew had to perform a second spacewalk to free the stuck solar panel and ensure good power for the two Skylab crew missions to follow. Over their 28-day mission (a world record at the time), the Skylab 2 crew performed 392 hours of experiments and collected more than 29,000 images of the Sun from the Apollo Telescope Mount. Upon landing, they became the first space station crew to safely return to Earth after the first-ever station crew from the Soviet Union were killed during the Soyuz 11 mission.",NSZm43AoLYq0PEOXpgAEIz,,,1973-05-25,,69,Paul J. Weitz,male,False,163.0,2.0,Human,human,47593.0,8160.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY8P9,,Skylab 3,Skylab,"This 59-day mission saw the three person crew perform over 1,000 hours of science operations on Skylab and gather data on changes to and overall health of the human body on prolonged space missions. A second Apollo spacecraft was rolled out to the launch pad for potential rescue of the Skylab 3 crew when a fuel leak developed on two of the Apollo Service Module's thruster pods. A rescue was ultimately not needed. Observations of the Sun also continued on this Skylab mission. A spacewalk installed a more permanent and efficient debris and heat shield on the outside of the station.",NSZm43AoLYq0PEOXpg97iU,,,1973-07-28,,53,Alan L. Bean,male,False,136.0,3.0,Human,human,100305.0,37578.0,"['Moonwalker', 'Crossed Kármán Line', 'Space Resident']",3.0,
4QgObEwqp2QMBeQrVmY8P9,,Skylab 3,Skylab,"This 59-day mission saw the three person crew perform over 1,000 hours of science operations on Skylab and gather data on changes to and overall health of the human body on prolonged space missions. A second Apollo spacecraft was rolled out to the launch pad for potential rescue of the Skylab 3 crew when a fuel leak developed on two of the Apollo Service Module's thruster pods. A rescue was ultimately not needed. Observations of the Sun also continued on this Skylab mission. A spacewalk installed a more permanent and efficient debris and heat shield on the outside of the station.",NSZm43AoLYq0PEOXpgADAz,,,1973-07-28,,70,Owen K. Garriott,male,False,168.0,3.0,Human,human,100496.0,49380.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY8P9,,Skylab 3,Skylab,"This 59-day mission saw the three person crew perform over 1,000 hours of science operations on Skylab and gather data on changes to and overall health of the human body on prolonged space missions. A second Apollo spacecraft was rolled out to the launch pad for potential rescue of the Skylab 3 crew when a fuel leak developed on two of the Apollo Service Module's thruster pods. A rescue was ultimately not needed. Observations of the Sun also continued on this Skylab mission. A spacewalk installed a more permanent and efficient debris and heat shield on the outside of the station.",NSZm43AoLYq0PEOXpg9gpU,,,1973-07-28,,71,Jack R. Lousma,male,False,169.0,2.0,Human,human,97153.0,39720.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY8jo,,Soyuz 12,Soyuz,Soyuz 12 marked the Return To Flight mission of Soyuz after the fatal in-space accident of Soyuz 11. The two-person mission was the first to resume Soviet use of full pressure suits on launch and landing. The flight was a two-day test to validate safety improvements to the Soyuz.,O9I27fZboumean9j8WhufL,,,1973-09-27,,72,Vasily Lazarev,male,False,170.0,0.0,Human,human,2856.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmY8jo,,Soyuz 12,Soyuz,Soyuz 12 marked the Return To Flight mission of Soyuz after the fatal in-space accident of Soyuz 11. The two-person mission was the first to resume Soviet use of full pressure suits on launch and landing. The flight was a two-day test to validate safety improvements to the Soyuz.,NSZm43AoLYq0PEOXpg8jYU,,,1973-09-27,,73,Oleg G. Makarov,male,False,171.0,0.0,Human,human,29840.0,0.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmY94T,,Skylab 4,Skylab,"The final Skylab mission lasted 84 days and broke all previous records for mission duration. It also marked the first time humans were in space over the New Year holiday. Gibson made the first in-space recording of the birth of solar flare on the Sun. The mission revealed the work-load limit newly-arrived crews could handle at the beginning of a long mission, and adjustments made to the schedule during flight reduced crew stress and resulted in more work being accomplished overall than originally planned. These lessons are still used today on the International Space Station. The crew completed 6,051 hours of science on the Skylab.",NSZm43AoLYq0PEOXpg9bSz,,,1973-11-16,,74,Gerald P. Carr,male,False,176.0,3.0,Human,human,121035.0,56940.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY94T,,Skylab 4,Skylab,"The final Skylab mission lasted 84 days and broke all previous records for mission duration. It also marked the first time humans were in space over the New Year holiday. Gibson made the first in-space recording of the birth of solar flare on the Sun. The mission revealed the work-load limit newly-arrived crews could handle at the beginning of a long mission, and adjustments made to the schedule during flight reduced crew stress and resulted in more work being accomplished overall than originally planned. These lessons are still used today on the International Space Station. The crew completed 6,051 hours of science on the Skylab.",NSZm43AoLYq0PEOXpg9UZz,,,1973-11-16,,75,Edward G. Gibson,male,False,177.0,3.0,Human,human,121035.0,55260.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY94T,,Skylab 4,Skylab,"The final Skylab mission lasted 84 days and broke all previous records for mission duration. It also marked the first time humans were in space over the New Year holiday. Gibson made the first in-space recording of the birth of solar flare on the Sun. The mission revealed the work-load limit newly-arrived crews could handle at the beginning of a long mission, and adjustments made to the schedule during flight reduced crew stress and resulted in more work being accomplished overall than originally planned. These lessons are still used today on the International Space Station. The crew completed 6,051 hours of science on the Skylab.",NSZm43AoLYq0PEOXpgAcrU,,,1973-11-16,,76,William R. Pogue,male,False,178.0,2.0,Human,human,121035.0,48840.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmY9aw,,Soyuz 13,Soyuz,"This was a free-flying test flight of the newly redesigned Soyuz vehicle after the Soyuz 11 fatal in-space accident. In addition to testing Soyuz systems, it was the first dedicated science flight of the Soviet Union and carried the Orion 2 Space Observatory to obtain information on thousands of stars.",O9I27fZboumean9j8WhsyJ,,,1973-12-18,,77,Pyotr Klimuk,male,False,179.0,0.0,Human,human,113417.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmY9aw,,Soyuz 13,Soyuz,"This was a free-flying test flight of the newly redesigned Soyuz vehicle after the Soyuz 11 fatal in-space accident. In addition to testing Soyuz systems, it was the first dedicated science flight of the Soviet Union and carried the Orion 2 Space Observatory to obtain information on thousands of stars.",NSZm43AoLYq0PEOXpg8gHU,,,1973-12-18,,78,Valentin Lebedev,male,False,180.0,1.0,Human,human,315719.0,9180.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmYAAM,,Soyuz 14,Soyuz,Soyuz 14 was the only crewed mission to the Salyut 3 space station. The mission was dedicated to the study of military uses for human spaceflight. A strict exercise program allowed the crew to effortlessly walk away from their capsule after 15 days in space.,gJ17JRX4XCdSoJR41wh3B4,,,1974-07-03,,9,Pavel Popovich,male,False,79.0,0.0,Human,human,26907.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYAAM,,Soyuz 14,Soyuz,Soyuz 14 was the only crewed mission to the Salyut 3 space station. The mission was dedicated to the study of military uses for human spaceflight. A strict exercise program allowed the crew to effortlessly walk away from their capsule after 15 days in space.,NSZm43AoLYq0PEOXpg8PHz,,,1974-07-03,,79,Yury Artyukhin,male,False,181.0,0.0,Human,human,22650.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYAXy,,Soyuz 15,Soyuz,"This flight was intended to dock to the Salyut 3 space station but a failure of the docking system, a drain of propellant, and limited power forced the mission to land after just 2 days. The mission revealed that more safety improvements were needed for Soyuz.",NSZm43AoLYq0PEOXpg8tiU,,,1974-08-26,,80,Gennadi Sarafanov,male,False,182.0,0.0,Human,human,2892.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYAXy,,Soyuz 15,Soyuz,"This flight was intended to dock to the Salyut 3 space station but a failure of the docking system, a drain of propellant, and limited power forced the mission to land after just 2 days. The mission revealed that more safety improvements were needed for Soyuz.",NSZm43AoLYq0PEOXpg8TkU,,,1974-08-26,,81,Lev Dyomin,male,False,183.0,0.0,Human,human,2892.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYAmj,,Soyuz 16,Soyuz,"Soyuz 16 was the only crew test flight for the Soviet part of the coming Soyuz-Apollo Test Program that would see Soyuz dock to the U.S. Apollo spacecraft. The mission tested the androgynous docking system, altered pressure in the cabin, tested radar docking systems, and raised the oxygen percentage from 20% to 40%.",NSZm43AoLYq0PEOXpg8V2z,,,1974-12-02,,50,Anatoly Filipchenko,male,False,133.0,0.0,Human,human,15663.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYAmj,,Soyuz 16,Soyuz,"Soyuz 16 was the only crew test flight for the Soviet part of the coming Soyuz-Apollo Test Program that would see Soyuz dock to the U.S. Apollo spacecraft. The mission tested the androgynous docking system, altered pressure in the cabin, tested radar docking systems, and raised the oxygen percentage from 20% to 40%.",NSZm43AoLYq0PEOXpg8s1U,,,1974-12-02,,59,Nikolay Rukavishnikov,male,False,146.0,0.0,Human,human,14229.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYBP6,,Soyuz 17,Soyuz,"""Wipe your feet."" -- a note left by the builders of Salyut 4 for its first crew. Soyuz 17 was a month-long mission to the Salyut 4 space station. Several experiments were performed, including tracking ships from orbit and contacting mission control through satellites in higher orbits. It was the highest Russian docking at the time at 350 km; this orbit was used to reduce by half the amount of propellant required for Salyut. The crew also made observations of the Sun using the station's telescope.",O9I27fZboumean9j8WhsJj,,,1975-01-11,,82,Aleksei Gubarev,male,False,185.0,0.0,Human,human,53976.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmYBP6,,Soyuz 17,Soyuz,"""Wipe your feet."" -- a note left by the builders of Salyut 4 for its first crew. Soyuz 17 was a month-long mission to the Salyut 4 space station. Several experiments were performed, including tracking ships from orbit and contacting mission control through satellites in higher orbits. It was the highest Russian docking at the time at 350 km; this orbit was used to reduce by half the amount of propellant required for Salyut. The crew also made observations of the Sun using the station's telescope.",NSZm43AoLYq0PEOXpg8Wqz,,,1975-01-11,,83,Georgy Grechko,male,False,186.0,1.0,Human,human,194192.0,5280.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmYBXx,,Soyuz 18a,Soyuz,"Soyuz 18a was the first Soyuz 18 mission. Launched on April 5th, the mission ended in the first in-flight abort of a human space mission. At 4 minutes 48 seconds into launch, at an altitude of 146 km, the Soyuz rocket launching the mission failed to fully separate its first and second stages. The stages finally tore apart as the second stage engine ignited, but that event threw the second stage off course. The Soyuz 11 spacecraft's onboard computers detected the deviation and activated the abort systems to pull itself and its two-person crew free from the failing rocket. Because the rocket was failing to keep itself pointed in the correct direction, Soyuz 11's abort engines fired when the craft was pointing toward the ground. The accelerated descent imparted 21 Gs of force onto the crew instead of the certified 15 Gs for Soyuz aborts. Despite the increased speed and force, Soyuz 11's parachute deployed and unfurled as designed. Twenty-one minutes after launch, it landed thousands of kilometers away from its launch site on a steep incline. The capsule tumbled down the embankment. Its still-attached parachute caught on a tree and the capsule jerked to a stop just meters from a 152 m plunge into a gorge. The crew were in contact with recovery forces within minutes but the steep terrain meant they had to spend the night in the capsule enduring -7 C temperatures. They were rescued the following day. Lazarev was injured in the abort and landing; he never flew again. Makarov went on to fly two more missions. The mission's failure was disclosed to NASA as part of inter-agency preparations for the Apollo-Soyuz Test Program mission just a few months away.",O9I27fZboumean9j8WhufL,,,1975-04-05,,72,Vasily Lazarev,male,False,170.0,0.0,Human,human,2856.0,0.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYBXx,,Soyuz 18a,Soyuz,"Soyuz 18a was the first Soyuz 18 mission. Launched on April 5th, the mission ended in the first in-flight abort of a human space mission. At 4 minutes 48 seconds into launch, at an altitude of 146 km, the Soyuz rocket launching the mission failed to fully separate its first and second stages. The stages finally tore apart as the second stage engine ignited, but that event threw the second stage off course. The Soyuz 11 spacecraft's onboard computers detected the deviation and activated the abort systems to pull itself and its two-person crew free from the failing rocket. Because the rocket was failing to keep itself pointed in the correct direction, Soyuz 11's abort engines fired when the craft was pointing toward the ground. The accelerated descent imparted 21 Gs of force onto the crew instead of the certified 15 Gs for Soyuz aborts. Despite the increased speed and force, Soyuz 11's parachute deployed and unfurled as designed. Twenty-one minutes after launch, it landed thousands of kilometers away from its launch site on a steep incline. The capsule tumbled down the embankment. Its still-attached parachute caught on a tree and the capsule jerked to a stop just meters from a 152 m plunge into a gorge. The crew were in contact with recovery forces within minutes but the steep terrain meant they had to spend the night in the capsule enduring -7 C temperatures. They were rescued the following day. Lazarev was injured in the abort and landing; he never flew again. Makarov went on to fly two more missions. The mission's failure was disclosed to NASA as part of inter-agency preparations for the Apollo-Soyuz Test Program mission just a few months away.",NSZm43AoLYq0PEOXpg8jYU,,,1975-04-05,,73,Oleg G. Makarov,male,False,171.0,0.0,Human,human,29840.0,0.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmYBsc,,Soyuz 18,Soyuz,"Soyuz 18 was the second mission to have the designation Soyuz 18. The first, Soyuz 18a, ended with an in-flight abort during launch. The Soyuz 18 mission number was then given to the next flight. The two-person crew was the second to reach the Salyut 4 space station and performed a two month biology, astrophysics, medical, and environmental science mission. The flight overlapped with the Soyuz-Apollo Test Program and marked the first time two unrelated Soviet missions were in space together.",O9I27fZboumean9j8WhsyJ,,,1975-05-24,,77,Pyotr Klimuk,male,False,179.0,0.0,Human,human,113417.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmYBsc,,Soyuz 18,Soyuz,"Soyuz 18 was the second mission to have the designation Soyuz 18. The first, Soyuz 18a, ended with an in-flight abort during launch. The Soyuz 18 mission number was then given to the next flight. The two-person crew was the second to reach the Salyut 4 space station and performed a two month biology, astrophysics, medical, and environmental science mission. The flight overlapped with the Soyuz-Apollo Test Program and marked the first time two unrelated Soviet missions were in space together.",gJ17JRX4XCdSoJR41wh4YR,,,1975-05-24,,56,Vitaly Sevastyanov,male,False,141.0,0.0,Human,human,116178.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,USSR
4QgObEwqp2QMBeQrVmYByW,,Apollo-Soyuz (Apollo-Soyuz Test Project),Apollo,"The historic meeting of the U.S. and Soviet Union in space -- a major symbol of détente in the Cold War. The final flight of the Apollo Program signaled the first part of a still-active cooperation and collaboration between the two world powers in space. The Apollo element of the mission launched second and carried the majority of the docking equipment. The joint mission included the world-famous American-Soviet handshake in space. The two countries would now solely focus on developing new scientific research capabilities in space while learning how to regularly travel to, live, and work in microgravity. Twenty-years later, the U.S. and post-Soviet Russia would come together once more to form the backbone of the International Space Station. This was the final U.S. human spaceflight for nearly six years until the Space Shuttle began flying.",NSZm43AoLYq0PEOXpgAYgU,,,1975-07-15,,29,Thomas P. Stafford,male,False,102.0,0.0,Human,human,30462.0,0.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmYByW,,Apollo-Soyuz (Apollo-Soyuz Test Project),Apollo,"The historic meeting of the U.S. and Soviet Union in space -- a major symbol of détente in the Cold War. The final flight of the Apollo Program signaled the first part of a still-active cooperation and collaboration between the two world powers in space. The Apollo element of the mission launched second and carried the majority of the docking equipment. The joint mission included the world-famous American-Soviet handshake in space. The two countries would now solely focus on developing new scientific research capabilities in space while learning how to regularly travel to, live, and work in microgravity. Twenty-years later, the U.S. and post-Soviet Russia would come together once more to form the backbone of the International Space Station. This was the final U.S. human spaceflight for nearly six years until the Space Shuttle began flying.",NSZm43AoLYq0PEOXpgAZkz,,,1975-07-15,,84,Vance D. Brand,male,False,188.0,0.0,Human,human,44762.0,0.0,"['Crossed Kármán Line', 'Space Resident']",2.0,
4QgObEwqp2QMBeQrVmYByW,,Apollo-Soyuz (Apollo-Soyuz Test Project),Apollo,"The historic meeting of the U.S. and Soviet Union in space -- a major symbol of détente in the Cold War. The final flight of the Apollo Program signaled the first part of a still-active cooperation and collaboration between the two world powers in space. The Apollo element of the mission launched second and carried the majority of the docking equipment. The joint mission included the world-famous American-Soviet handshake in space. The two countries would now solely focus on developing new scientific research capabilities in space while learning how to regularly travel to, live, and work in microgravity. Twenty-years later, the U.S. and post-Soviet Russia would come together once more to form the backbone of the International Space Station. This was the final U.S. human spaceflight for nearly six years until the Space Shuttle began flying.",NSZm43AoLYq0PEOXpg9RIz,,,1975-07-15,,85,Donald K. Slayton,male,False,189.0,0.0,Human,human,13048.0,0.0,['Crossed Kármán Line'],1.0,
4QgObEwqp2QMBeQrVmYCS2,,Soyuz 19 (Apollo-Soyuz Test Project),Soyuz,"The historic meeting of the Soviet Union and the U.S. in space -- a major symbol of détente in the Cold War. The peaceful rendezvous and joint operations of a Soviet and American crew signaled the first part of a still-active cooperation and collaboration between the two world powers in space. The Soyuz part of the mission launched first and was met in orbit by the Apollo craft, which carried the main docking adaptor to allow the craft to link up with each other. The joint mission included the world-famous Soviet-American handshake in space and marked the end of the Space Race. The two countries would now solely focus on developing new scientific research capabilities in space while learning how to regularly travel to, live, and work in microgravity. Twenty-years later, post-Soviet Russia and the U.S. would come together once more to form the backbone of the International Space Station.",NSZm43AoLYq0PEOXpg8h7z,,,1975-07-15,,20,Alexei Leonov,male,False,93.0,1.0,Human,human,10112.0,729.0,['Crossed Kármán Line'],1.0,USSR
4QgObEwqp2QMBeQrVmYCS2,,Soyuz 19 (Apollo-Soyuz Test Project),Soyuz,"The historic meeting of the Soviet Union and the U.S. in space -- a major symbol of détente in the Cold War. The peaceful rendezvous and joint operations of a Soviet and American crew signaled the first part of a still-active cooperation and collaboration between the two world powers in space. The Soyuz part of the mission launched first and was met in orbit by the Apollo craft, which carried the main docking adaptor to allow the craft to link up with each other. The joint mission included the world-famous Soviet-American handshake in space and marked the end of the Space Race. The two countries would now solely focus on developing new scientific research capabilities in space while learning how to regularly travel to, live, and work in microgravity. Twenty-years later, post-Soviet Russia and the U.S. would come together once more to form the backbone of the International Space Station.",NSZm43AoLYq0PEOXpg8f2U,,,1975-07-15,,49,Valeri Kubasov,male,False,132.0,0.0,Human,human,26999.0,0.0,['Crossed Kármán Line'],1.0,USSR
